5.3,1303.9,503.08
5.31,1308.9,504.08
5.32,1314,505.09
5.33,1319.1,506.1
5.34,1324.2,507.1
5.35,1329.3,508.11
5.36,1334.4,509.11
5.37,1339.5,510.11
5.38,1344.6,511.12
5.39,1349.8,512.12
5.4,1354.9,513.12
5.41,1360.1,514.12
5.42,1365.2,515.13
5.43,1370.4,516.13
5.44,1375.6,517.13
5.45,1380.8,518.13
5.46,1386,519.13
5.47,1391.2,520.13
5.48,1396.5,521.13
5.49,1401.7,522.12
5.5,1407,523.12
5.51,1412.2,524.12
5.52,1417.5,525.12
5.53,1422.8,526.11
5.54,1428.1,527.11
5.55,1433.4,528.11
5.56,1438.7,529.1
5.57,1444,530.1
5.58,1449.3,531.09
5.59,1454.7,532.09
5.6,1460,533.08
5.61,1465.4,534.07
5.62,1470.8,535.06
5.63,1476.1,536.06
5.64,1481.5,537.05
5.65,1486.9,538.04
5.66,1492.3,539.03
5.67,1497.8,540.02
5.68,1503.2,541.01
5.69,1508.6,542
5.7,1514.1,542.99
5.71,1519.5,543.98
5.72,1525,544.97
5.73,1530.5,545.96
5.74,1536,546.95
5.75,1541.5,547.93
5.76,1547,548.92
5.77,1552.5,549.91
5.78,1558,550.89
5.79,1563.6,551.88
5.8,1569.1,552.86
5.81,1574.7,553.85
5.82,1580.2,554.83
5.83,1585.8,555.82
5.84,1591.4,556.8
5.85,1597,557.79
5.86,1602.6,558.77
5.87,1608.2,559.75
5.88,1613.9,560.73
5.89,1619.5,561.72
5.9,1625.1,562.7
5.91,1630.8,563.68
5.92,1636.5,564.66
5.93,1642.1,565.64
5.94,1647.8,566.62
5.95,1653.5,567.6
5.96,1659.2,568.58
5.97,1664.9,569.55
5.98,1670.7,570.53
5.99,1676.4,571.51
6,1682.1,572.49
6.01,1687.9,573.46
6.02,1693.7,574.44
6.03,1699.4,575.42
6.04,1705.2,576.39
6.05,1711,577.37
6.06,1716.8,578.34
6.07,1722.6,579.32
6.08,1728.5,580.29
6.09,1734.3,581.26
6.1,1740.1,582.24
6.11,1746,583.21
6.12,1751.8,584.18
6.13,1757.7,585.15
6.14,1763.6,586.13
6.15,1769.5,587.1
6.16,1775.4,588.07
6.17,1781.3,589.04
6.18,1787.2,590.01
6.19,1793.2,590.98
6.2,1799.1,591.95
6.21,1805,592.92
6.22,1811,593.89
6.23,1817,594.86
6.24,1822.9,595.83
6.25,1828.9,596.79
6.26,1834.9,597.76
6.27,1840.9,598.73
6.28,1847,599.7
6.29,1853,600.66
6.3,1859,601.63
6.31,1865.1,602.59
6.32,1871.1,603.56
6.33,1877.2,604.53
6.34,1883.3,605.49
6.35,1889.3,606.46
6.36,1895.4,607.42
6.37,1901.5,608.38
6.38,1907.7,609.35
6.39,1913.8,610.31
6.4,1919.9,611.28
6.41,1926.1,612.24
6.42,1932.2,613.2
6.43,1938.4,614.16
6.44,1944.5,615.12
6.45,1950.7,616.09
6.46,1956.9,617.05
6.47,1963.1,618.01
6.48,1969.3,618.97
6.49,1975.5,619.93
6.5,1981.8,620.89
6.51,1988,621.85
6.52,1994.3,622.81
6.53,2000.5,623.77
6.54,2006.8,624.73
6.55,2013.1,625.68
6.56,2019.3,626.64
6.57,2025.6,627.6
6.58,2032,628.56
6.59,2038.3,629.51
6.6,2044.6,630.47
6.61,2050.9,631.43
6.62,2057.3,632.38
6.63,2063.6,633.34
6.64,2070,634.3
6.65,2076.4,635.25
6.66,2082.7,636.21
6.67,2089.1,637.16
6.68,2095.5,638.11
6.69,2101.9,639.07
6.7,2108.4,640.02
6.71,2114.8,640.98
6.72,2121.2,641.93
6.73,2127.7,642.88
6.74,2134.1,643.83
6.75,2140.6,644.79
6.76,2147.1,645.74
6.77,2153.6,646.69
6.78,2160.1,647.64
6.79,2166.6,648.59
6.8,2173.1,649.54
6.81,2179.6,650.49
6.82,2186.2,651.44
6.83,2192.7,652.39
6.84,2199.2,653.34
6.85,2205.8,654.29
6.86,2212.4,655.24
6.87,2219,656.19
6.88,2225.6,657.14
6.89,2232.2,658.09
6.9,2238.8,659.04
6.91,2245.4,659.98
6.92,2252,660.93
6.93,2258.7,661.88
6.94,2265.3,662.83
6.95,2272,663.77
6.96,2278.6,664.72
6.97,2285.3,665.66
6.98,2292,666.61
6.99,2298.7,667.56
7,2305.4,668.5
7.01,2312.1,669.45
7.02,2318.8,670.39
7.03,2325.6,671.33
7.04,2332.3,672.28
7.05,2339.1,673.22
7.06,2345.8,674.17
7.07,2352.6,675.11
7.08,2359.4,676.05
7.09,2366.2,677
7.1,2373,677.94
7.11,2379.8,678.88
7.12,2386.6,679.82
7.13,2393.4,680.76
7.14,2400.3,681.71
7.15,2407.1,682.65
7.16,2414,683.59
7.17,2420.8,684.53
7.18,2427.7,685.47
7.19,2434.6,686.41
7.2,2441.5,687.35
7.21,2448.4,688.29
7.22,2455.3,689.23
7.23,2462.2,690.17
7.24,2469.1,691.11
7.25,2476.1,692.04
7.26,2483,692.98
7.27,2490,693.92
7.28,2497,694.86
7.29,2503.9,695.8
7.3,2510.9,696.73
7.31,2517.9,697.67
7.32,2524.9,698.61
7.33,2531.9,699.54
7.34,2539,700.48
7.35,2546,701.42
7.36,2553,702.35
7.37,2560.1,703.29
7.38,2567.2,704.22
7.39,2574.2,705.16
7.4,2581.3,706.09
7.41,2588.4,707.03
7.42,2595.5,707.96
7.43,2602.6,708.9
7.44,2609.7,709.83
7.45,2616.8,710.77
7.46,2624,711.7
7.47,2631.1,712.63
7.48,2638.3,713.57
7.49,2645.4,714.5
7.5,2652.6,715.43
7.51,2659.8,716.36
7.52,2667,717.3
7.53,2674.2,718.23
7.54,2681.4,719.16
7.55,2688.6,720.09
7.56,2695.9,721.02
7.57,2703.1,721.96
7.58,2710.3,722.89
7.59,2717.6,723.82
7.6,2724.9,724.75
7.61,2732.1,725.68
7.62,2739.4,726.61
7.63,2746.7,727.54
7.64,2754,728.47
7.65,2761.3,729.4
7.66,2768.7,730.33
7.67,2776,731.26
7.68,2783.3,732.19
7.69,2790.7,733.11
7.7,2798,734.04
7.71,2805.4,734.97
7.72,2812.8,735.9
7.73,2820.2,736.83
7.74,2827.6,737.75
7.75,2835,738.68
7.76,2842.4,739.61
7.77,2849.8,740.54
7.78,2857.3,741.46
7.79,2864.7,742.39
7.8,2872.2,743.32
7.81,2879.6,744.24
7.82,2887.1,745.17
7.83,2894.6,746.1
7.84,2902.1,747.02
7.85,2909.6,747.95
7.86,2917.1,748.87
7.87,2924.6,749.8
7.88,2932.1,750.72
7.89,2939.6,751.65
7.9,2947.2,752.57
7.91,2954.7,753.5
7.92,2962.3,754.42
7.93,2969.9,755.35
7.94,2977.5,756.27
7.95,2985,757.19
7.96,2992.6,758.12
7.97,3000.3,759.04
7.98,3007.9,759.96
7.99,3015.5,760.89
8,3023.1,761.81
8.01,3030.8,762.73
8.02,3038.4,763.66
8.03,3046.1,764.58
8.04,3053.8,765.5
8.05,3061.5,766.42
8.06,3069.1,767.34
8.07,3076.8,768.27
8.08,3084.6,769.19
8.09,3092.3,770.11
8.1,3100,771.03
8.11,3107.7,771.95
8.12,3115.5,772.87
8.13,3123.2,773.79
8.14,3131,774.71
8.15,3138.8,775.63
8.16,3146.6,776.56
8.17,3154.4,777.48
8.18,3162.2,778.4
8.19,3170,779.32
8.2,3177.8,780.24
8.21,3185.6,781.15
8.22,3193.5,782.07
8.23,3201.3,782.99
8.24,3209.2,783.91
8.25,3217,784.83
8.26,3224.9,785.75
8.27,3232.8,786.67
8.28,3240.7,787.59
8.29,3248.6,788.51
8.3,3256.5,789.43
8.31,3264.4,790.34
8.32,3272.4,791.26
8.33,3280.3,792.18
8.34,3288.2,793.1
8.35,3296.2,794.02
8.36,3304.2,794.93
8.37,3312.1,795.85
8.38,3320.1,796.77
8.39,3328.1,797.69
8.4,3336.1,798.6
8.41,3344.1,799.52
8.42,3352.1,800.44
8.43,3360.1,801.35
8.44,3368.1,802.27
8.45,3376.1,803.19
8.46,3384.1,804.1
8.47,3392,805.02
8.48,3400,805.93
8.49,3408,806.85
8.5,3415.9,807.77
8.51,3423.8,808.68
8.52,3431.8,809.6
8.53,3439.7,810.51
8.54,3447.6,811.43
8.55,3455.6,812.34
8.56,3463.5,813.26
8.57,3471.4,814.17
8.58,3479.3,815.09
8.59,3487.2,816
8.6,3495.1,816.92
8.61,3502.9,817.83
8.62,3510.8,818.75
8.63,3518.7,819.66
8.64,3526.5,820.58
8.65,3534.4,819.94
8.66,3542.3,819.31
8.67,3550.1,818.68
8.68,3557.9,818.05
8.69,3565.8,817.42
8.7,3573.6,816.79
8.71,3581.4,816.16
8.72,3589.2,815.54
8.73,3597,814.91
8.74,3604.9,814.29
8.75,3612.6,813.67
8.76,3620.4,813.04
8.77,3628.2,812.42
8.78,3636,811.8
8.79,3643.8,811.18
8.8,3651.5,810.57
8.81,3659.3,809.95
8.82,3667.1,809.33
8.83,3674.8,808.72
8.84,3682.6,808.1
8.85,3690.3,807.49
8.86,3698,806.88
8.87,3705.8,806.27
8.88,3713.5,805.66
8.89,3721.2,805.05
8.9,3728.9,804.44
8.91,3736.6,803.83
8.92,3744.3,803.23
8.93,3752,802.62
8.94,3759.7,802.02
8.95,3767.4,801.41
8.96,3775,800.81
8.97,3782.7,800.21
8.98,3790.4,799.61
8.99,3798,799.01
